Age,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,OutstandingPerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department:HumanResources,Department:ResearchAndDevelopment,Department:Sales,EducationField:HumanResources,EducationField:LifeSciences,EducationField:Marketing,EducationField:Medical,EducationField:Other,EducationField:TechnicalDegree,JobRole:HealthcareRepresentative,JobRole:HumanResources,JobRole:LaboratoryTechnician,JobRole:Manager,JobRole:ManufacturingDirector,JobRole:ResearchDirector,JobRole:ResearchScientist,JobRole:SalesExecutive,JobRole:SalesRepresentative,MaritalStatus:Divorced,MaritalStatus:Married,MaritalStatus:Single,Attrition
48,1,6,3,1,0,2,2,3,4240,2,0,13,0,4,0,19,0,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,1,4,4,3,0,2,3,3,10999,7,0,14,0,2,0,27,3,3,15,11,4,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,1,7,2,4,1,3,2,3,5003,6,0,14,0,2,0,8,6,3,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,1,1,1,4,1,2,4,4,12742,1,0,16,0,3,1,21,3,3,21,6,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,1,2,4,1,1,3,2,4,4227,0,0,18,0,2,1,4,2,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,1,10,3,2,0,3,1,4,3917,1,0,20,1,1,1,3,4,2,3,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,1,5,2,4,0,3,5,3,18303,6,0,13,0,2,0,21,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1,9,3,1,0,3,1,4,2380,4,0,18,0,2,0,8,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59,1,2,3,3,1,2,4,4,13726,3,1,13,0,1,0,30,4,3,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,1,11,2,1,1,1,2,2,4777,5,0,15,0,1,0,15,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
55,2,18,4,3,0,3,2,2,6385,3,1,14,0,4,2,17,3,3,8,7,6,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41,0,7,1,2,1,1,5,3,19973,1,0,22,1,2,2,21,3,3,21,16,5,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,1,3,4,2,0,3,2,4,6861,8,1,12,0,3,0,19,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,29,2,2,0,1,2,1,4969,8,0,18,0,4,0,7,6,3,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
52,1,2,1,1,1,1,5,4,19845,1,0,15,0,4,1,33,3,3,32,14,6,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
44,1,28,3,4,1,4,4,4,13320,3,1,18,0,3,1,23,2,3,12,11,11,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50,0,1,3,4,1,3,2,3,6347,0,0,12,0,1,1,19,3,3,18,7,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1,16,4,3,1,4,1,1,2743,1,0,16,0,3,0,18,1,3,17,13,15,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
39,2,22,3,4,1,3,3,1,10880,1,1,13,0,3,0,21,2,3,21,6,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,8,1,2,1,2,1,4,2342,0,0,19,0,4,0,3,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,1,11,2,4,1,3,4,4,17650,3,0,13,0,2,1,26,4,4,9,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,29,4,4,1,3,1,3,4025,9,0,12,0,2,0,10,2,3,8,7,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,1,1,4,2,0,4,2,4,9725,0,0,11,0,4,1,16,2,2,15,1,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59,1,1,2,2,0,3,3,4,11904,3,1,14,0,3,1,14,1,1,6,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
45,1,24,4,2,0,3,1,2,2177,1,0,16,0,1,0,6,3,3,6,3,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
53,2,2,3,3,1,2,3,2,7525,2,0,12,0,1,1,30,2,3,15,7,6,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1,15,3,1,0,3,2,3,4834,7,0,14,0,2,1,9,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,2,2,3,1,0,3,1,1,2042,6,1,14,0,2,1,6,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
34,1,10,4,3,1,3,1,3,2220,1,1,19,0,4,1,1,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1,10,1,4,0,3,1,2,1052,1,0,22,1,2,0,1,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,2,3,4,3,0,3,1,3,2821,3,0,16,0,1,1,8,2,3,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,1,2,4,2,0,3,5,3,19237,2,1,11,0,4,1,29,2,2,8,1,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,1,3,3,4,1,3,2,2,4107,3,0,15,0,1,0,8,3,2,4,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,1,26,3,3,0,3,2,1,8396,1,0,14,0,2,1,8,3,2,7,7,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,2,1,1,1,1,2,1,3,2007,1,0,13,0,3,2,5,5,3,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,1,1,4,4,0,3,5,4,19627,9,0,17,0,4,2,23,0,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
54,1,2,4,3,1,2,3,3,10686,6,0,11,0,2,1,13,4,3,9,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,2,9,3,1,1,3,1,3,2942,2,0,19,0,2,1,18,4,3,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,1,12,5,4,1,2,3,4,8858,0,0,11,0,2,0,15,2,2,14,8,7,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,2,1,3,0,2,4,1,16756,7,0,15,0,2,0,31,3,4,9,7,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
43,1,25,3,3,0,2,3,4,10798,5,0,13,0,3,1,18,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20,2,9,3,4,1,3,1,4,2323,1,1,14,0,2,0,2,3,3,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
21,1,10,3,3,1,2,1,1,1416,1,0,13,0,1,0,1,6,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
46,1,8,4,4,1,2,2,1,4615,8,1,23,1,1,3,19,2,3,16,13,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51,1,4,4,1,0,3,1,3,2461,9,1,12,0,3,3,18,2,4,10,0,2,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
28,0,24,2,2,0,2,3,1,8722,1,0,12,0,1,0,10,2,2,10,7,1,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26,1,1,2,1,0,2,1,1,3955,1,0,16,0,1,2,6,2,3,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1,20,3,3,0,3,2,1,9957,0,0,15,0,3,1,7,1,2,6,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41,1,7,2,2,1,4,1,3,3376,1,0,13,0,3,0,10,3,3,10,6,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
38,1,17,1,3,1,2,3,3,8823,0,0,18,0,1,1,20,4,2,19,9,1,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40,1,20,4,1,0,3,3,4,10322,4,0,20,1,4,1,14,6,3,11,10,11,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27,0,8,5,1,0,1,1,3,4621,1,0,19,0,4,3,3,4,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,2,2,1,4,0,3,3,2,10976,3,0,18,0,2,1,23,4,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,1,10,3,3,1,3,2,3,3660,3,0,13,0,4,0,10,4,4,8,7,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44,1,1,2,2,0,2,3,1,10482,9,0,14,0,4,1,24,1,3,20,6,3,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
33,1,5,3,4,0,2,3,4,7119,4,0,15,0,3,1,9,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,1,4,3,4,0,3,3,1,9582,0,1,22,1,1,0,9,2,3,8,7,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
33,2,29,4,1,1,2,2,3,4508,1,0,22,1,2,0,14,4,3,13,7,3,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
28,1,15,2,1,0,3,1,3,2207,1,0,16,0,4,1,4,5,2,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,2,3,1,1,0,3,2,4,7756,0,0,17,0,3,0,7,1,2,6,2,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,1,10,4,4,1,2,2,4,6694,2,1,14,0,3,3,8,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25,1,4,1,4,0,3,1,4,3691,1,1,15,0,2,1,7,3,4,7,7,5,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
26,1,21,3,1,0,3,1,3,2377,1,0,20,1,3,1,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33,1,25,3,1,0,2,1,2,2313,4,1,20,1,2,0,5,0,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,1,2,2,4,0,3,4,1,17665,0,0,17,0,4,1,23,3,3,22,6,13,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,2,1,3,1,0,2,1,2,2596,1,0,15,0,1,2,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
50,2,1,4,4,0,3,2,3,4728,3,1,14,0,4,0,5,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
33,2,7,3,4,1,3,2,2,4302,0,0,17,0,3,1,4,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,3,4,3,0,2,1,4,2979,3,0,17,0,4,3,6,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48,0,1,4,1,0,4,4,4,16885,2,0,22,1,3,0,27,3,2,5,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,9,4,2,1,2,2,3,5593,1,0,13,0,4,1,15,2,3,15,10,4,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,1,7,4,2,0,3,3,2,10445,7,0,19,0,4,0,18,4,3,8,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,1,10,4,3,0,2,3,3,8740,0,1,14,0,2,2,9,2,3,8,7,2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,1,28,4,3,1,3,1,4,2514,4,0,22,1,1,1,11,1,3,7,5,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,1,3,3,4,1,3,3,2,7655,0,0,17,0,2,3,10,3,2,9,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46,1,3,1,1,0,3,4,3,17465,3,0,12,0,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,1,2,2,4,0,3,3,2,7351,7,0,16,0,3,0,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,2,27,3,3,1,3,3,1,10820,8,0,11,0,3,1,18,1,3,8,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,2,2,3,1,0,3,4,4,12169,7,0,11,0,4,3,21,4,3,18,7,11,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40,1,14,3,3,0,2,5,3,19626,1,0,14,0,1,0,21,2,4,20,7,4,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,1,1,1,4,1,2,1,2,2070,1,1,11,0,3,0,2,6,4,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39,0,9,3,3,0,3,2,2,6782,9,0,15,0,3,0,9,2,2,5,4,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,0,18,4,1,0,3,2,4,7779,2,0,20,1,1,0,18,0,3,11,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,2,20,3,3,0,4,1,4,2791,0,0,12,0,1,1,3,4,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1,2,1,1,0,2,1,2,3201,0,0,17,0,1,0,6,2,1,5,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,2,11,2,4,0,3,2,4,4968,1,0,11,0,4,1,5,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,1,8,4,4,0,2,4,2,13120,6,0,17,0,2,1,22,3,3,9,8,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
34,2,2,2,4,0,3,2,3,4033,2,0,11,0,4,0,5,3,2,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,2,10,3,4,1,3,1,2,3291,0,0,14,0,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42,1,29,3,2,0,1,2,4,4272,4,0,19,0,1,0,16,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1,8,1,2,0,2,2,4,5056,1,1,15,0,3,1,10,2,2,10,7,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,1,1,3,3,0,4,1,3,2844,1,0,13,0,4,1,7,2,4,7,6,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,2,6,3,3,0,2,1,3,2703,1,1,14,0,4,1,3,2,3,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18,0,8,1,3,0,3,1,3,1904,1,0,12,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33,1,9,4,1,1,3,2,1,8224,0,1,17,0,1,0,6,3,3,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41,1,12,4,2,0,3,1,4,4766,3,1,11,0,1,1,6,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,2,15,3,3,0,3,1,3,2610,1,0,12,0,3,1,2,5,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
37,1,25,2,3,1,2,2,4,5731,7,0,13,0,3,2,9,2,3,6,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,1,6,3,4,0,2,1,3,2539,1,0,13,0,3,1,4,0,3,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,1,9,1,2,1,3,2,3,5714,1,0,20,1,1,0,6,3,2,6,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,1,8,4,3,0,3,1,3,4323,1,0,17,0,2,0,6,2,1,5,4,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29,1,23,1,4,1,2,3,1,7336,1,0,13,0,1,1,11,3,1,11,8,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
40,2,9,4,2,1,3,3,3,13499,9,0,17,0,3,0,20,3,2,18,7,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42,2,12,3,3,0,3,4,1,13758,0,1,12,0,2,0,22,2,2,21,9,13,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
42,1,4,4,2,0,3,2,1,5155,7,0,13,0,4,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,1,1,4,4,0,2,1,3,2258,6,0,12,0,2,1,10,2,3,8,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24,1,24,3,4,0,3,1,2,3597,8,0,22,1,4,0,6,2,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,1,12,1,3,1,3,1,4,2515,1,1,11,0,4,0,1,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,1,3,4,1,0,4,1,4,4420,1,0,22,1,2,1,8,2,3,8,7,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1,10,3,3,0,2,2,3,6578,1,0,18,0,1,1,10,3,3,10,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,2,26,2,3,1,2,2,4,4422,3,1,13,0,4,1,16,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,1,2,3,3,0,2,3,2,10274,2,0,18,0,2,1,15,2,4,7,7,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34,2,1,3,4,0,2,2,1,5343,0,0,20,1,3,0,14,3,3,13,9,4,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,2,4,4,4,0,2,1,4,2376,1,0,13,0,2,1,2,2,4,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,1,9,3,1,1,1,2,3,5346,8,0,13,0,2,0,7,2,2,4,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
32,0,2,1,3,1,3,1,1,2827,1,0,12,0,3,3,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
56,1,4,4,4,1,3,5,1,19943,4,0,13,0,4,1,28,2,3,5,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
29,1,6,1,2,1,3,1,4,3131,1,0,13,0,1,1,10,5,3,10,8,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19,1,9,2,3,0,3,1,1,2552,1,0,25,1,3,0,1,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,1,7,3,1,1,3,1,3,4477,4,1,19,0,3,1,7,2,2,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37,1,1,3,4,1,2,2,4,6474,1,0,13,0,2,1,14,2,2,14,8,3,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20,1,3,3,1,0,2,1,3,3033,1,0,12,0,1,0,2,2,2,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,1,10,4,3,0,3,1,3,2936,1,1,11,0,3,0,6,4,3,6,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
53,1,7,2,4,1,3,5,3,18606,3,0,18,0,2,1,26,6,3,7,7,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29,1,15,1,2,1,1,1,4,2168,0,1,18,0,1,1,6,2,2,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22,2,3,4,3,0,2,1,4,2853,0,1,11,0,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
46,1,2,3,3,1,3,4,1,17048,8,0,23,1,1,0,28,2,3,26,15,15,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,0,17,3,4,0,1,1,3,2290,2,0,13,0,4,0,6,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,1,2,3,2,0,3,1,3,3600,1,0,13,0,4,1,5,2,3,5,4,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41,0,5,2,1,0,2,1,1,2107,6,0,17,0,1,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,1,29,4,3,0,3,2,1,4115,8,0,19,0,3,3,8,3,3,4,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40,2,2,4,2,0,3,2,2,4327,5,0,12,0,4,3,5,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50,2,2,3,4,1,3,4,1,17856,2,0,22,1,3,1,32,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,1,19,4,4,0,2,1,1,3196,1,0,12,0,3,3,6,2,3,6,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46,1,15,2,4,0,3,5,2,19081,5,0,11,0,1,1,25,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,1,17,4,3,0,3,2,1,8966,3,1,15,0,4,3,15,2,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,1,17,2,4,1,3,1,2,2210,1,0,13,0,1,1,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,2,25,3,2,1,3,2,3,4539,1,0,12,0,1,1,10,3,2,10,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1,6,4,3,0,1,1,3,2741,1,0,14,0,3,1,7,4,3,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,1,7,4,3,0,3,2,3,3491,1,0,13,0,1,3,10,4,2,10,7,8,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,1,29,4,4,0,3,2,4,4541,1,0,25,1,2,0,20,3,3,20,11,13,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,1,21,3,3,0,4,1,4,2678,1,0,17,0,4,0,2,2,3,2,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,1,2,4,4,0,3,2,4,7379,2,0,11,0,3,1,12,3,2,6,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
42,0,2,5,4,0,4,2,1,6272,7,0,16,0,1,1,10,3,4,4,3,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60,1,7,4,2,0,4,2,4,5220,0,1,18,0,2,1,12,3,3,11,7,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,2,13,3,3,1,2,1,2,2743,1,0,20,1,3,1,2,2,3,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,2,2,2,4,1,3,2,3,4998,4,1,14,0,4,0,10,2,3,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,1,3,3,1,1,3,1,10252,2,1,21,1,3,1,17,2,3,7,7,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
